Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,TimeOfDay,Customer_Category,Season,Promotion,Member
1000007783,11/14/2020,Thomas Hall,"['Frozen Garlic Bread', 'Folders', 'Picture Frames', 'Frozen Fish Sticks', 'Jam', 'Milk', 'Sugar', 'Handbag']",8,86.83,Mobile Payment,Hà Nội,11:58:17,Adult (30-49),Spring,None,Yes
1000007784,1/24/2022,Anna Lopez,"['Ice Cream Tubs', 'Sneakers', 'Luggage', 'Capri Pants', 'Wine', 'Belt', 'Mac and Cheese', 'Dryer Sheets', 'Paper Towels', 'Underwear', 'Swim Cap', 'Suitcase']",12,112.98,Debit Card,Hải Phòng,11:11:55,Adult (30-49),Winter,BOGO (Buy One Get One),No
1000007785,2/16/2021,Adam Roberts,"['Hat', 'Trail Mix', 'Beach Towel', 'Shower Cap', 'Cough Drops', 'Briefcase']",6,74.69,Mobile Payment,Hà Nội,8:45:44,Middle-aged (50-64),Fall,BOGO (Buy One Get One),Yes
1000007786,11/14/2023,Carlos Martinez,"['Sports Bra', 'Sunglasses', 'Cucumber']",3,17.75,Debit Card,Hà Nội,15:11:46,Young Adult (20-29),Fall,None,No
1000007787,4/16/2020,Andrew Aguilar,['Dish Soap'],1,17.12,Mobile Payment,Hà Nội,14:16:22,Teenager (13-19),Spring,None,Yes
1000007788,11/14/2021,Lauren Johnson,"['Frozen Waffles', 'Frozen Garlic Bread', 'Spaghetti']",3,47.63,Cash,Hà Nội,16:45:15,Young Adult (20-29),Winter,BOGO (Buy One Get One),No
1000007789,10/1/2023,Diane Foley,"['Trash Bags', 'Nail Clippers', 'Batteries', 'Lotion']",4,39.25,Cash,Hồ Chí Minh,20:14:37,Adult (30-49),Fall,Discount on Selected Items,No
1000007790,7/11/2023,Jamie Owen,['Canned Fruit'],1,11.66,Mobile Payment,Hà Nội,16:50:56,Young Adult (20-29),Spring,None,Yes
1000007791,6/26/2021,Destiny Hill,"['Candles', 'Markers', 'Brown Sugar']",3,39.92,Debit Card,Hải Phòng,6:13:48,Adult (30-49),Fall,None,Yes
1000007792,12/1/2022,Randall Smith,"['Cereal', 'Chili Powder', 'Shaving Cream', 'Facial Tissue']",4,26.46,Credit Card,Cần Thơ,8:49:22,Teenager (13-19),Spring,BOGO (Buy One Get One),Yes
1000007793,9/20/2023,Daniel Bond,"['Sports Bra', 'Conditioner', 'Cold Medicine', 'Nail Polish Remover', 'Gym Bag', 'Super Glue', 'Skirt']",7,62.41,Credit Card,Hồ Chí Minh,19:31:38,Adult (30-49),Summer,None,Yes
1000007794,6/13/2021,Katherine Kennedy,"['Nail Clippers', 'Jacket', 'Nail Polish']",3,39.84,Debit Card,Đà Nẵng,9:12:36,Middle-aged (50-64),Spring,BOGO (Buy One Get One),No
1000007795,6/4/2020,Joseph Murphy,"['Frozen Vegetables', 'Pull-up Bar']",2,32.9,Debit Card,Hà Nội,11:32:18,Adult (30-49),Summer,None,Yes
1000007796,4/26/2021,Shelby Lewis,"['Yogurt', 'Butter', 'Canned Soup', 'Pepper', 'Snack Cakes', 'Paper Plates', 'Toilet Bowl Cleaner']",7,71.04,Credit Card,Hồ Chí Minh,10:20:29,Young Adult (20-29),Winter,BOGO (Buy One Get One),No
1000007797,12/20/2023,Susan Stewart,"['T-Shirt', 'Leggings', 'Cream Cheese', 'Bra', 'Hot Sauce', 'Orange Juice']",6,80.56,Mobile Payment,Hồ Chí Minh,12:13:05,Young Adult (20-29),Spring,BOGO (Buy One Get One),Yes
1000007798,9/24/2020,Terrance Stewart,"['Paper Towels', 'Cold Medicine', 'Kettlebells', 'Frozen Fish Sticks', 'Photo Albums', 'Candy Bars', 'Frozen Cake', 'Shoes']",8,107.46,Debit Card,Hà Nội,16:32:14,Adult (30-49),Summer,Discount on Selected Items,No
1000007799,12/19/2021,Donna Taylor,"['Chili Powder', 'Laundry Detergent', 'Bubble Wrap', 'Nail Clippers', 'Swim Trunks', 'Bobby Pins', 'Deodorant', 'Bra', 'Frozen Meatballs']",9,102.89,Credit Card,Hải Phòng,13:12:36,Middle-aged (50-64),Summer,Discount on Selected Items,No
1000007800,6/29/2020,Jacob Nguyen,"['Soy Sauce', 'Storage Bins', 'Frozen Fruit', 'Mints', 'Markers']",5,61.92,Credit Card,Cần Thơ,17:50:57,Middle-aged (50-64),Winter,BOGO (Buy One Get One),No
1000007801,12/20/2023,Kathleen Adams,"['Bubble Wrap', 'First Aid Kit', 'Pull-up Bar', 'Onion Powder', 'Markers']",5,52.46,Cash,Hà Nội,14:59:18,Senior (65+),Fall,Discount on Selected Items,Yes
1000007802,9/18/2021,Jennifer Gonzalez,"['Lighter Fluid', 'Nail Polish Remover', 'Notebook Paper', 'Ice Cream Tubs']",4,51.52,Credit Card,Hồ Chí Minh,8:03:19,Teenager (13-19),Winter,None,No
1000007803,8/14/2022,Kevin Montgomery,"['Beef', 'Sneakers', 'Peanuts', 'Yoga Pants', 'Gloves', 'Frozen Vegetables', 'Ruler']",7,88.2,Debit Card,Đà Nẵng,8:55:49,Senior (65+),Spring,Discount on Selected Items,Yes
1000007804,3/11/2022,Alicia Thompson,"['Canned Fruit', 'Crayons', 'Chewing Gum', 'Ziploc Bags', 'Butter', 'Sunscreen', 'Frozen Bread']",7,60.48,Credit Card,Hà Nội,17:14:21,Adult (30-49),Fall,Discount on Selected Items,No
1000007805,4/18/2022,Christopher Hardy,"['Brownies', 'Air Freshener', 'Onion Powder', 'Light Bulbs', 'Sports Bra']",5,37.94,Credit Card,Hồ Chí Minh,8:47:05,Adult (30-49),Fall,None,No
1000007806,8/9/2021,Craig Wong,"['Swim Trunks', 'Cold Medicine', 'Hair Ties']",3,41.87,Mobile Payment,Hồ Chí Minh,10:34:19,Middle-aged (50-64),Spring,None,No
1000007807,12/13/2020,Adam Graham,"['Nail Clippers', 'Soap']",2,31.18,Credit Card,Đà Nẵng,19:33:49,Adult (30-49),Summer,None,No
1000007808,11/29/2021,Holly Huang,"['Onion Powder', 'Belt', 'Orange Juice', 'Mints']",4,44.79,Mobile Payment,Đà Nẵng,19:23:53,Young Adult (20-29),Spring,None,No
1000007809,9/10/2022,Karina Nelson,"['Mayonnaise', 'Toothbrush', 'Dried Cranberries', 'Sweatshirt', 'Bobby Pins', 'Bra']",6,50.17,Mobile Payment,Hà Nội,15:11:10,Adult (30-49),Fall,Discount on Selected Items,Yes
1000007810,12/4/2022,Tami Keller,"['Post-it Notes', 'Backpack', 'Brown Sugar', 'Sandals']",4,41.98,Credit Card,Hồ Chí Minh,13:43:04,Young Adult (20-29),Fall,Discount on Selected Items,No
1000007811,6/7/2020,Ariana Brown,"['Juice', 'Foam Roller', 'Cough Drops', 'Canned Fruit', 'Oats', 'Binders']",6,64.46,Debit Card,Hồ Chí Minh,18:01:28,Adult (30-49),Fall,BOGO (Buy One Get One),No
1000007812,10/20/2022,Sarah Alvarez,"['Winter Hat', 'Swim Trunks', 'Flour', 'Bananas', 'Tape']",5,75.74,Credit Card,Hà Nội,16:26:37,Senior (65+),Spring,Discount on Selected Items,Yes
1000007813,10/19/2023,Patricia Church,"['Bath Mat', 'First Aid Kit', 'Raisins', 'Pens', 'Bleach', 'Facial Tissue']",6,53.6,Cash,Hà Nội,19:40:01,Adult (30-49),Spring,Discount on Selected Items,No
1000007814,11/27/2020,Thomas Jones,"['Garlic Powder', 'Frozen Bread']",2,30.37,Mobile Payment,Hồ Chí Minh,22:31:00,Senior (65+),Summer,None,Yes
1000007815,1/23/2021,Colleen Shepard,"['Leggings', 'Batteries', 'Ice Cream Cones', 'Frozen Fries']",4,67.02,Credit Card,Hải Phòng,9:12:04,Middle-aged (50-64),Summer,Discount on Selected Items,No
1000007816,3/11/2020,Steven Decker,"['Gum', 'Glass Cleaner', 'Frozen Sausages', 'Slippers']",4,32.09,Debit Card,Hà Nội,14:10:26,Senior (65+),Summer,None,No
1000007817,10/27/2022,Warren Davis,"['Muffins', 'Shower Shoes', 'Plastic Utensils', 'Frozen Fries', 'Cotton Swabs']",5,46.73,Cash,Hồ Chí Minh,1:41:25,Adult (30-49),Summer,Discount on Selected Items,Yes
1000007818,9/26/2020,Robert Morgan,"['Frozen Sausages', 'Olive Oil', 'Frozen Cake', 'Matches', 'Binders', 'Frozen Pizza Rolls']",6,63.12,Credit Card,Hồ Chí Minh,16:16:01,Adult (30-49),Summer,Discount on Selected Items,Yes
1000007819,10/28/2022,Elizabeth Lawrence,"['Ice Cream', 'Sports Drinks', 'Soda']",3,35.09,Cash,Hồ Chí Minh,6:31:47,Adult (30-49),Winter,Discount on Selected Items,Yes
1000007820,6/6/2020,Jimmy Stone,"['Toothpaste', 'Lighter Fluid', 'Cucumber', 'Pencils', 'Deodorant', 'Salt', 'Hot Sauce']",7,46.89,Debit Card,Hồ Chí Minh,18:39:37,Adult (30-49),Winter,Discount on Selected Items,No
1000007821,5/16/2023,Trevor Young,"['Frozen Cookies', 'Skirt', 'Gym Towel', 'Ziploc Bags', 'Index Cards', 'Protein Shakes', 'Pull-up Bar', 'Swim Trunks', 'Nail Clippers', 'Umbrella', 'Garlic Powder', 'Elliptical']",12,129.45,Credit Card,Hải Phòng,6:26:13,Adult (30-49),Fall,BOGO (Buy One Get One),Yes
1000007822,11/19/2020,Mrs. Janet Marquez,"['Canned Soup', 'Chicken', 'Baking Soda']",3,19.47,Cash,Hải Phòng,20:05:17,Middle-aged (50-64),Summer,Discount on Selected Items,No
1000007823,6/8/2021,Robert Patel,"['Canola Oil', 'Briefcase', 'Scissors', 'Hoodie', 'Packing Tape', 'Mouthwash']",6,44.84,Debit Card,Hồ Chí Minh,15:10:24,Middle-aged (50-64),Spring,BOGO (Buy One Get One),No
1000007824,12/8/2023,Mr. Timothy Lewis,"['Yogurt', 'Frozen Pancakes', 'Swim Cap', 'Pens', 'Storage Bins']",5,48.3,Cash,Hải Phòng,16:20:25,Adult (30-49),Winter,None,Yes
1000007825,3/23/2020,Oscar Ellis,"['Sneakers', 'Butter']",2,24.4,Mobile Payment,Hồ Chí Minh,21:44:12,Senior (65+),Fall,None,No
1000007826,2/21/2021,Jeffrey Edwards,"['Tweezers', 'Detergent', 'Stamps', 'Allergy Medicine', 'Handbag']",5,69.57,Cash,Hà Nội,10:38:42,Teenager (13-19),Fall,BOGO (Buy One Get One),No
1000007827,8/17/2020,Julia Powell,"['Frozen Fish Sticks', 'Colored Pencils', 'Pens', 'Ice Cream', 'Flats', 'Energy Drinks']",6,77.97,Cash,Hà Nội,12:22:33,Middle-aged (50-64),Spring,BOGO (Buy One Get One),No
1000007828,6/4/2020,Joanne Flynn,"['Peanuts', 'Ice Cream']",2,31.46,Credit Card,Hồ Chí Minh,7:48:20,Middle-aged (50-64),Spring,Discount on Selected Items,No
1000007829,12/16/2021,Nicholas Brown,"['Baking Soda', 'T-Shirt', 'Handbag', 'Polo Shirt', 'Rice', 'One-Piece Swimsuit', 'Sorbets', 'Calculator', 'Nail Clippers', 'Storage Bins', 'Cookies']",11,119.18,Debit Card,Hà Nội,23:16:28,Teenager (13-19),Winter,BOGO (Buy One Get One),No
1000007830,5/12/2021,Joseph Liu,"['Flashlight', 'Frozen Vegetables', 'Binders', 'Pants', 'Duct Tape']",5,49.61,Credit Card,Hà Nội,10:44:34,Adult (30-49),Winter,BOGO (Buy One Get One),Yes
1000007831,12/3/2022,Cynthia Knight,"['Laundry Basket', 'Garlic Powder', 'Weight Bench', 'Frozen Cookies', 'Coat', 'Canola Oil', 'Paper Towels', 'Sweatshirt', 'Syrup', 'Floss', 'One-Piece Swimsuit', 'Gum']",12,110.19,Cash,Hà Nội,13:28:15,Teenager (13-19),Fall,Discount on Selected Items,Yes
1000007832,10/17/2023,Jonathan Zimmerman,"['Heels', 'Frozen Waffles', 'Index Cards', 'Paprika', 'Syrup']",5,35.98,Mobile Payment,Hải Phòng,2:28:49,Young Adult (20-29),Fall,BOGO (Buy One Get One),Yes
1000007833,3/7/2023,Brad Mullins,"['Beef', 'Super Glue', 'Batteries', 'Underwear', 'Frozen Pie', 'Construction Paper']",6,75.67,Debit Card,Hồ Chí Minh,22:41:00,Teenager (13-19),Summer,BOGO (Buy One Get One),No
1000007834,2/19/2022,Ashley Garcia,"['Lollipops', 'Lighter Fluid', 'Comb', 'Water Bottle', 'Tote Bag', 'Shampoo', 'Cookies', 'Sunscreen']",8,64.8,Cash,Hà Nội,17:36:20,Adult (30-49),Summer,Discount on Selected Items,No
1000007835,11/9/2023,Patricia Brown,"['Baking Powder', 'Mustard']",2,8.85,Debit Card,Hồ Chí Minh,12:43:06,Middle-aged (50-64),Winter,Discount on Selected Items,No
1000007836,11/6/2020,Cynthia Morales,"['Rowing Machine', 'Hat', 'Rug', 'Frozen Fish Sticks']",4,63.74,Cash,Hà Nội,12:57:11,Young Adult (20-29),Winter,None,Yes
1000007837,4/9/2023,Luis Roach,"['Vegetable Oil', 'Hat', 'Canned Fruit', 'Goggles']",4,58.32,Credit Card,Đà Nẵng,22:51:19,Teenager (13-19),Winter,Discount on Selected Items,Yes
1000007838,7/7/2022,Cheryl Chapman,"['Frozen Meatballs', 'Crayons', 'Passport Holder', 'Lotion']",4,44.99,Cash,Hà Nội,16:37:20,Senior (65+),Spring,Discount on Selected Items,Yes
1000007839,10/26/2021,Steven Black,['Ice Cream Tubs'],1,9.26,Credit Card,Hà Nội,13:55:06,Adult (30-49),Summer,None,No
1000007840,8/24/2022,Michael Miller,"['Insect Repellent', 'Frozen Vegetables', 'Charcoal', 'Index Cards', 'Hangers', 'Garlic Powder']",6,76.23,Mobile Payment,Hồ Chí Minh,12:56:56,Young Adult (20-29),Winter,None,No
1000007841,5/30/2022,Nicole Kelly,"['Boots', 'Donuts', 'Messenger Bag', 'Bathrobe', 'Markers', 'Folders', 'Muffins', 'Duct Tape', 'Swim Trunks']",9,104.37,Mobile Payment,Hồ Chí Minh,13:24:52,Adult (30-49),Winter,None,No
1000007842,8/13/2020,Jeffrey Cook,"['Packing Tape', 'Heels', 'Paprika', 'Laptop Bag', 'Matches', 'Pepper', 'Gym Bag', 'Hairbrush', 'Workout Clothes']",9,75.81,Credit Card,Hải Phòng,9:39:59,Adult (30-49),Spring,Discount on Selected Items,No
1000007843,2/11/2020,Vernon Odonnell,"['Rice', 'Flats', 'Pencils', 'Flashlight']",4,42.2,Credit Card,Hồ Chí Minh,8:17:05,Middle-aged (50-64),Spring,None,Yes
1000007844,5/15/2023,Jason Clark,"['Mustard', 'Mints']",2,18.98,Cash,Đà Nẵng,12:16:09,Adult (30-49),Spring,Discount on Selected Items,No
1000007845,11/8/2021,Jenna Cox,"['Colored Pencils', 'Plastic Cups', 'Bathrobe', 'Flats', 'Photo Albums', 'Nail Polish', 'Shelving', 'Donuts', 'Nail Clippers']",9,113.65,Credit Card,Hà Nội,9:30:50,Young Adult (20-29),Summer,None,No
1000007846,10/6/2020,Justin Norton,"['Sponges', 'Canned Tuna', 'Goggles', 'Paper Towels', 'Cough Drops', 'Nail Clippers']",6,80.78,Debit Card,Hà Nội,13:19:35,Adult (30-49),Winter,BOGO (Buy One Get One),Yes
1000007847,11/27/2020,Norman Martinez,"['Cashews', 'Ice Cream Bars', 'Index Cards', 'Bubble Bath', 'Nail Polish', 'Sandals', 'Weight Bench', 'Paper Towels']",8,73.66,Credit Card,Hà Nội,16:22:31,Adult (30-49),Fall,Discount on Selected Items,No
1000007848,12/2/2021,Corey Morton,"['Popsicles', 'Protein Shakes', 'Light Bulbs', 'Jam']",4,34.69,Cash,Cần Thơ,20:21:13,Adult (30-49),Winter,Discount on Selected Items,Yes
1000007849,4/5/2022,Briana Hensley,"['Duffel Bag', 'Honey', 'Yoga Pants', 'Storage Bins', 'Mayonnaise']",5,45.51,Credit Card,Cần Thơ,7:06:24,Adult (30-49),Summer,Discount on Selected Items,No
1000007850,3/5/2020,Angelica Butler,"['Sunscreen', 'Suitcase']",2,6.21,Mobile Payment,Cần Thơ,6:12:32,Adult (30-49),Spring,Discount on Selected Items,Yes
1000007851,11/22/2021,Jennifer Beard,"['Stamps', 'Resistance Bands', 'Beef', 'Hot Sauce', 'Chicken', 'Exercise Bike']",6,56.21,Cash,Đà Nẵng,1:54:22,Young Adult (20-29),Summer,None,Yes
1000007852,7/18/2022,Lori Stone,"['Wallet', 'Tea']",2,13.75,Credit Card,Hồ Chí Minh,1:53:24,Adult (30-49),Summer,None,Yes
1000007853,4/9/2020,Walter Jackson,"['Frozen Burritos', 'Backpack']",2,31.08,Debit Card,Cần Thơ,13:12:33,Middle-aged (50-64),Fall,None,Yes
1000007854,1/10/2021,William Holland,"['Frozen Sausages', 'Frozen Bread', 'Tea', 'Olive Oil', 'Eggs', 'Picture Frames']",6,43.46,Cash,Hà Nội,0:43:22,Teenager (13-19),Spring,Discount on Selected Items,Yes
1000007855,8/30/2022,Adam Thompson,"['Lollipops', 'Towels', 'Tank Top', 'Olive Oil', 'Cashews']",5,44.12,Cash,Hà Nội,19:43:21,Senior (65+),Fall,BOGO (Buy One Get One),No
1000007856,8/15/2022,Gregory Ingram,"['Mints', 'Garlic Powder', 'Umbrella', 'Gloves', 'Glass Cleaner']",5,57.49,Debit Card,Hồ Chí Minh,11:04:55,Adult (30-49),Fall,None,Yes
1000007857,5/17/2020,Mark Stone,"['Disinfectant Wipes', 'Cashews', 'Lotion', 'Body Wash', 'Frozen Pie', 'Jelly']",6,50.72,Debit Card,Hồ Chí Minh,12:24:20,Teenager (13-19),Spring,Discount on Selected Items,No
1000007858,2/19/2023,Matthew Cole,"['Wallet', 'Plastic Utensils', 'Envelopes', 'Dried Cranberries', 'Fabric Softener', 'Iced Tea', 'Ice Cream Sandwiches', 'Sweater', 'Cheese', 'Crackers', 'Frozen Fish Sticks']",11,125.17,Cash,Hồ Chí Minh,6:22:59,Adult (30-49),Winter,BOGO (Buy One Get One),No
1000007859,12/2/2021,Mrs. Melissa Franklin,"['Bobby Pins', 'Headbands']",2,30.76,Cash,Cần Thơ,16:04:11,Middle-aged (50-64),Summer,BOGO (Buy One Get One),Yes
1000007860,11/7/2022,Christopher Glover,"['Skirt', 'Frozen Bagels', 'Deodorant']",3,33.78,Mobile Payment,Hải Phòng,23:58:48,Young Adult (20-29),Summer,BOGO (Buy One Get One),Yes
1000007861,10/18/2020,Lindsay Schaefer,"['Spaghetti', 'Oranges']",2,28.28,Mobile Payment,Cần Thơ,10:29:51,Middle-aged (50-64),Summer,BOGO (Buy One Get One),Yes
1000007862,1/22/2023,Melissa Bishop,"['Super Glue', 'Tank Top']",2,10.99,Mobile Payment,Hồ Chí Minh,14:00:10,Middle-aged (50-64),Summer,Discount on Selected Items,Yes
1000007863,11/11/2021,Sharon Todd,"['Aluminum Foil', 'Paper Cups', 'Skirt', 'Sorbets', 'Body Wash']",5,32.34,Cash,Hà Nội,2:46:23,Teenager (13-19),Winter,Discount on Selected Items,No
1000007864,6/11/2020,Stephen Rodriguez,"['Stain Remover', 'Luggage', 'Nail Clippers', 'Heels', 'Paper Plates', 'Jelly', 'Popsicles', 'Cucumber', 'Bathrobe', 'Comb']",10,117.07,Cash,Hồ Chí Minh,11:38:25,Senior (65+),Summer,None,Yes
1000007865,5/10/2022,Patricia Sims,"['Hot Sauce', 'Candles', 'Napkins', 'Plastic Wrap']",4,33.03,Cash,Hà Nội,20:23:12,Adult (30-49),Spring,BOGO (Buy One Get One),No
1000007866,10/31/2020,James Young,"['Frozen Pizza', 'Spaghetti', 'Sugar', 'Yoga Pants', 'Facial Tissue', 'Jelly', 'Stamps', 'Canola Oil', 'Luggage']",9,72.2,Credit Card,Hà Nội,23:28:03,Young Adult (20-29),Winter,BOGO (Buy One Get One),No
1000007867,1/17/2022,Megan Hopkins,"['Dryer Sheets', 'Apples', 'Plastic Cups', 'Socks']",4,24.78,Debit Card,Hà Nội,18:20:41,Middle-aged (50-64),Spring,None,No
1000007868,8/8/2020,Christopher Grant,"['Cheese', 'Garlic Powder', 'Frozen Breakfast Sandwiches', 'Pretzels', 'Honey', 'Deodorant']",6,69.45,Mobile Payment,Hải Phòng,18:46:17,Young Adult (20-29),Fall,None,No
1000007869,3/6/2021,Kim Smith,"['Bikini', 'Sunglasses', 'Super Glue', 'Cough Drops', 'Underwear', 'Matches', 'Cinnamon', 'Ziploc Bags']",8,80.25,Mobile Payment,Đà Nẵng,15:27:05,Middle-aged (50-64),Spring,BOGO (Buy One Get One),Yes
1000007870,8/13/2021,Pamela Johnson,"['Packing Tape', 'Backpack']",2,19.27,Debit Card,Hồ Chí Minh,11:04:27,Adult (30-49),Winter,None,Yes
1000007871,3/11/2021,Catherine Sheppard,"['Canned Tuna', 'Mints', 'Oats']",3,38.96,Mobile Payment,Đà Nẵng,13:08:55,Adult (30-49),Fall,Discount on Selected Items,No
1000007872,7/1/2022,Christina Gonzalez,"['Plastic Wrap', 'Fabric Softener', 'Tomatoes', 'Packing Tape', 'Paper Plates']",5,46.01,Credit Card,Hồ Chí Minh,18:16:09,Middle-aged (50-64),Fall,BOGO (Buy One Get One),Yes
1000007873,3/4/2021,Beth Scott,"['Picture Frames', 'Hoodie', 'Bleach']",3,19.43,Mobile Payment,Hà Nội,8:41:58,Young Adult (20-29),Winter,None,Yes
1000007874,11/1/2020,Steven Castro,"['Dried Cranberries', 'Lighter', 'Ice Cream Sandwiches', 'Plastic Cups', 'Glass Cleaner']",5,44.68,Debit Card,Hồ Chí Minh,18:55:55,Young Adult (20-29),Spring,Discount on Selected Items,Yes
1000007875,12/17/2022,Christina James,"['Mac and Cheese', 'Cumin', 'Sports Bra', 'Apples']",4,31.58,Credit Card,Hà Nội,14:41:28,Adult (30-49),Summer,None,Yes
1000007876,3/9/2022,Laurie Johnston,"['Oats', 'Duffel Bag', 'Shower Shoes']",3,22.12,Debit Card,Hà Nội,12:49:01,Middle-aged (50-64),Summer,BOGO (Buy One Get One),Yes
1000007877,12/17/2023,Darren Diaz,"['Chips', 'Shampoo', 'Bath Salts', 'Shower Curtain', 'Yoga Pants', 'Mustard']",6,37.73,Cash,Hải Phòng,10:05:21,Adult (30-49),Fall,Discount on Selected Items,No
1000007878,7/19/2022,Christopher Moon,"['Washcloths', 'Scrubbers', 'Cotton Balls', 'Thermometer', 'Garlic Powder']",5,62.69,Cash,Hà Nội,8:54:12,Middle-aged (50-64),Summer,None,Yes
1000007879,11/1/2022,Kathleen Brown,"['Pasta Sauce', 'Sugar', 'Backpack', 'Stamps', 'Paper Plates']",5,59.13,Debit Card,Hồ Chí Minh,9:52:45,Senior (65+),Winter,BOGO (Buy One Get One),Yes
1000007880,9/21/2023,Maureen Campbell,"['Cotton Balls', 'Sunglasses', 'Multi-Surface Cleaner', 'Cinnamon']",4,36.01,Debit Card,Đà Nẵng,19:32:37,Adult (30-49),Summer,BOGO (Buy One Get One),Yes
1000007881,6/19/2020,Kurt Keith,"['Frozen Pie', 'Razors', 'Canned Fruit', 'Protein Bars', 'Calculator']",5,50.5,Cash,Hồ Chí Minh,14:01:05,Adult (30-49),Winter,None,No
1000007882,11/14/2023,Shannon King,"['Pickles', 'Frozen Pancakes', 'Razors', 'Mac and Cheese']",4,27.72,Credit Card,Hà Nội,18:21:58,Teenager (13-19),Fall,Discount on Selected Items,No
1000007883,7/24/2022,Mark Davidson,"['Dress', 'Baking Powder', 'Hairbrush']",3,19.47,Cash,Đà Nẵng,20:10:57,Middle-aged (50-64),Fall,BOGO (Buy One Get One),Yes
1000007884,2/1/2023,Alexander Harmon,"['Sweatshirt', 'Chicken']",2,16.48,Debit Card,Hải Phòng,12:06:30,Young Adult (20-29),Winter,None,No
1000007885,2/14/2022,Sharon Martin,"['Hairbrush', 'Laundry Basket', 'Air Freshener']",3,37.48,Credit Card,Hà Nội,19:28:42,Middle-aged (50-64),Spring,Discount on Selected Items,No
1000007886,7/16/2020,Christine Green,"['Exercise Bike', 'Swim Cap', 'Oats', 'First Aid Kit', 'Frozen Cake', 'Suitcase', 'Barbecue Sauce', 'Oranges']",8,83.18,Cash,Hồ Chí Minh,19:30:36,Adult (30-49),Fall,BOGO (Buy One Get One),No
1000007887,7/10/2021,Sarah Jones,"['Messenger Bag', 'Ketchup', 'Tweezers']",3,32.19,Mobile Payment,Hồ Chí Minh,15:32:27,Young Adult (20-29),Spring,None,No
1000007888,7/20/2020,Samuel Romero,"['Pickles', 'Ruler']",2,21.85,Debit Card,Hồ Chí Minh,12:44:46,Adult (30-49),Winter,None,Yes
1000007889,11/27/2022,Mathew Martinez,"['Jeans', 'Tank Top']",2,15.37,Debit Card,Hồ Chí Minh,18:48:36,Adult (30-49),Fall,None,Yes
1000007890,12/23/2023,Daniel Alvarez,"['Ear Muffs', 'Hair Ties', 'Ramen', 'Rowing Machine', 'Binders', 'Sports Drinks']",6,69.85,Credit Card,Đà Nẵng,19:14:09,Adult (30-49),Spring,BOGO (Buy One Get One),No
1000007891,10/5/2020,Mr. Martin Ford MD,"['Lighter Fluid', 'Ice Cream Sandwiches', 'Frozen Meatballs', 'Toothpaste', 'Charcoal', 'Milk', 'Cucumber', 'Bra', 'Sports Drinks']",9,93.34,Debit Card,Hà Nội,19:04:09,Young Adult (20-29),Summer,None,Yes
1000007892,6/12/2022,Nicole Johnson,"['Yoga Mat', 'Batteries']",2,19.26,Mobile Payment,Hà Nội,17:54:39,Adult (30-49),Summer,BOGO (Buy One Get One),No
1000007893,2/5/2021,Joan Barnes,"['Frozen Meatballs', 'Bathrobe', 'Toothpaste', 'Shoes', 'Moving Boxes', 'Gym Bag', 'Canola Oil', 'Fabric Softener']",8,95.61,Credit Card,Hà Nội,5:41:33,Young Adult (20-29),Spring,Discount on Selected Items,Yes
1000007894,9/25/2022,Pamela Wilson,"['Storage Bins', 'Juice', 'Popcorn', 'Shower Cap', 'Paprika', 'Instant Noodles']",6,84.29,Debit Card,Đà Nẵng,8:59:20,Adult (30-49),Fall,BOGO (Buy One Get One),Yes
1000007895,1/5/2020,Lisa Donovan,"['First Aid Kit', 'Sunscreen', 'Multi-Surface Cleaner', 'Boots', 'Milk']",5,48.93,Cash,Hồ Chí Minh,15:41:54,Young Adult (20-29),Fall,BOGO (Buy One Get One),Yes
1000007896,3/11/2020,Joseph Mccall,"['Pickles', 'Cucumber', 'Picture Frames', 'Cinnamon', 'Sports Drinks']",5,32.04,Cash,Hồ Chí Minh,6:59:54,Adult (30-49),Fall,None,Yes
1000007897,5/9/2021,Travis Dunn,"['Toilet Bowl Cleaner', 'Shampoo', 'Sunglasses', 'Hair Ties', 'Bananas', 'Salt', 'Duffel Bag']",7,62.27,Cash,Hồ Chí Minh,11:34:16,Young Adult (20-29),Spring,None,Yes
1000007898,10/23/2022,Theresa Cunningham,"['Sugar', 'Sorbets', 'Baking Soda', 'Binders', 'T-Shirt', 'Tote Bag']",6,55.74,Credit Card,Hà Nội,13:23:57,Adult (30-49),Spring,Discount on Selected Items,Yes
